city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Karrāpur,Karrapur,23.9489,78.8658,India,IN,IND,Madhya Pradesh,,12227,1356374401
Ammāpettai,Ammapettai,11.6197,77.7426,India,IN,IND,Tamil Nādu,,12221,1356656152
Dharmastala,Dharmastala,12.9479,75.3807,India,IN,IND,Karnātaka,,12220,1356767274
Pathra,Pathra,24.8804,87.0447,India,IN,IND,Bihār,,12219,1356037226
Puduvayal,Puduvayal,10.1034,78.8462,India,IN,IND,Tamil Nādu,,12216,1356336025
Hanūr,Hanur,12.0874,77.3021,India,IN,IND,Karnātaka,,12213,1356220990
Chichli,Chichli,22.8336,78.8261,India,IN,IND,Madhya Pradesh,,12210,1356108572
Kumirimora,Kumirimora,22.6969,88.2267,India,IN,IND,West Bengal,,12208,1356708218
Ghogha,Ghogha,21.68,72.28,India,IN,IND,,,12208,1356544581
Lauriyā Nandangarh,Lauriya Nandangarh,26.9985,84.4085,India,IN,IND,Bihār,,12207,1356535234
Kolanpāk,Kolanpak,17.6942,79.0348,India,IN,IND,Andhra Pradesh,,12204,1356542725
Kottagudi Muttanād,Kottagudi Muttanad,10.0133,77.0633,India,IN,IND,Tamil Nādu,,12202,1356169856
Sabbavaram,Sabbavaram,17.79,83.123,India,IN,IND,Andhra Pradesh,,12200,1356248920
Belwa,Belwa,26.1056,87.4916,India,IN,IND,Bihār,,12200,1356224812
Loiyo,Loiyo,23.7928,85.632,India,IN,IND,Jhārkhand,,12198,1356181233
Rudrūr,Rudrur,18.67,77.9,India,IN,IND,Andhra Pradesh,,12197,1356053906
Bukkapatnam,Bukkapatnam,14.2,77.8,India,IN,IND,Andhra Pradesh,,12196,1356673632
Mariyammanahalli,Mariyammanahalli,15.16,76.36,India,IN,IND,Karnātaka,,12195,1356575497
Dorandā,Doranda,24.471,85.9449,India,IN,IND,Jhārkhand,,12195,1356256415
Turki,Turki,26.0381,85.3577,India,IN,IND,Bihār,,12191,1356210606
Namchi,Namchi,27.17,88.35,India,IN,IND,Sikkim,,12190,1356210398
Karimkunnum,Karimkunnum,9.85,76.6833,India,IN,IND,Kerala,,12188,1356711597
Saraiya,Saraiya,25.6467,84.6312,India,IN,IND,Bihār,,12186,1356115412
Kuttūr,Kuttur,10.5631,76.1951,India,IN,IND,Kerala,,12179,1356211372
Bhaisālotan,Bhaisalotan,27.45,83.9167,India,IN,IND,,,12175,1356650309
Uppukkottai,Uppukkottai,9.9587,77.4105,India,IN,IND,Tamil Nādu,,12173,1356241697
Ghorādal,Ghoradal,22.0519,88.3594,India,IN,IND,West Bengal,,12170,1356149424
Srīnagar,Srinagar,25.9823,86.6662,India,IN,IND,Bihār,,12167,1356882320
Nemili,Nemili,12.9783,79.6172,India,IN,IND,Tamil Nādu,,12166,1356646512
Bhankarpur,Bhankarpur,30.65,76.82,India,IN,IND,Punjab,,12165,1356665921
Matāla,Matala,17.8244,76.8591,India,IN,IND,Karnātaka,,12162,1356052569
Kayattār,Kayattar,8.9469,77.7714,India,IN,IND,Tamil Nādu,,12162,1356975939
Kōttāya,Kottaya,10.7646,76.5452,India,IN,IND,Kerala,,12161,1356160396
Vannivedu,Vannivedu,12.9173,79.353,India,IN,IND,Tamil Nādu,,12161,1356934925
Raipur,Raipur,26.05,74.02,India,IN,IND,Rājasthān,,12157,1356968716
Kalli Pachchhim,Kalli Pachchhim,26.7167,80.9,India,IN,IND,Uttar Pradesh,,12157,1356260471
Gajhara,Gajhara,26.5237,86.3715,India,IN,IND,Bihār,,12153,1356575861
Morab,Morab,15.5833,75.1667,India,IN,IND,Karnātaka,,12151,1356443568
Rāghopur,Raghopur,25.318,87.008,India,IN,IND,Bihār,,12149,1356085734
Samādh Bhai,Samadh Bhai,30.5985,75.1506,India,IN,IND,Punjab,,12149,1356590880
Kesarimangalam,Kesarimangalam,11.5423,77.7247,India,IN,IND,Tamil Nādu,,12144,1356164729
Panzgām,Panzgam,34.484,74.0753,India,IN,IND,Jammu and Kashmīr,,12141,1356638545
Eklahra,Eklahra,22.2036,78.6893,India,IN,IND,Madhya Pradesh,,12140,1356854210
Barsaun,Barsaun,25.6316,84.4372,India,IN,IND,Bihār,,12140,1356297533
Vandamettu,Vandamettu,9.7167,77.15,India,IN,IND,Kerala,,12138,1356088034
Muthuswāmipuram,Muthuswamipuram,9.39,77.4887,India,IN,IND,Tamil Nādu,,12137,1356209038
Mulug,Mulug,18.191,79.943,India,IN,IND,Andhra Pradesh,,12135,1356137687
Mangarwāra,Mangarwara,26.0119,87.0854,India,IN,IND,Bihār,,12129,1356597404
Pachchaimalaiyankottai,Pachchaimalaiyankottai,10.2736,77.8794,India,IN,IND,Tamil Nādu,,12129,1356245563
Māndu,Mandu,23.7946,85.4687,India,IN,IND,Jhārkhand,,12128,1356054229
Antri,Antri,26.0581,78.21,India,IN,IND,Madhya Pradesh,,12122,1356016828
Velair,Velair,18.0071,79.3272,India,IN,IND,Andhra Pradesh,,12121,1356155810
Kuzhippilli,Kuzhippilli,10.015,76.22,India,IN,IND,Kerala,,12120,1356111340
Kharar,Kharar,22.7,87.68,India,IN,IND,West Bengal,,12118,1356793502
Chāmpāhāti,Champahati,22.4043,88.4937,India,IN,IND,West Bengal,,12111,1356545706
Lādol,Ladol,23.6167,72.7333,India,IN,IND,Gujarāt,,12106,1356081595
Pulakurti,Pulakurti,15.7502,77.7091,India,IN,IND,Andhra Pradesh,,12105,1356401958
Sonupur,Sonupur,25.8,86.0253,India,IN,IND,Bihār,,12105,1356566802
Punnila,Punnila,9.0842,76.9175,India,IN,IND,Kerala,,12104,1356161299
Yedtare,Yedtare,13.9246,74.6171,India,IN,IND,Karnātaka,,12104,1356023507
Bharwelī,Bharweli,21.8373,80.2271,India,IN,IND,Madhya Pradesh,,12103,1356701708
Datoda,Datoda,22.5713,75.8823,India,IN,IND,Madhya Pradesh,,12101,1356222549
Mānegaon,Manegaon,23.2062,80.0123,India,IN,IND,Madhya Pradesh,,12100,1356575505
Kīrippatti,Kirippatti,11.5357,78.4897,India,IN,IND,Tamil Nādu,,12096,1356227893
Bhairāpura,Bhairapura,12.2119,76.8953,India,IN,IND,Karnātaka,,12095,1356110545
Anndevarapeta,Anndevarapeta,17.0937,81.5799,India,IN,IND,Andhra Pradesh,,12093,1356764826
Pillānallūr,Pillanallur,11.4322,78.1334,India,IN,IND,Tamil Nādu,,12092,1356230178
Narhat,Narhat,24.7774,85.4237,India,IN,IND,Bihār,,12088,1356762189
Pāpampeta,Papampeta,14.6855,77.578,India,IN,IND,Andhra Pradesh,,12084,1356610077
Ganapatipālaiyam,Ganapatipalaiyam,11.0309,77.3367,India,IN,IND,Tamil Nādu,,12084,1356165595
Mugalivakkam,Mugalivakkam,13.0205,80.1653,India,IN,IND,Tamil Nādu,,12083,1356119465
Kodusseri,Kodusseri,10.3431,76.3931,India,IN,IND,Kerala,,12083,1356884720
Birdāban,Birdaban,26.4012,84.9934,India,IN,IND,Bihār,,12083,1356428155
Rāmpur Kudarkatti,Rampur Kudarkatti,26.0672,87.4795,India,IN,IND,Bihār,,12080,1356087624
Nihāl Singhwāla,Nihal Singhwala,30.5919,75.2804,India,IN,IND,Punjab,,12080,1356204919
Viswanāthaperi,Viswanathaperi,9.3359,77.45,India,IN,IND,Tamil Nādu,,12079,1356208064
Bhagwānpur Desua,Bhagwanpur Desua,25.8124,85.8382,India,IN,IND,Bihār,,12079,1356852037
Kesabpur,Kesabpur,22.6196,88.2075,India,IN,IND,West Bengal,,12073,1356046002
Dhaula,Dhaula,30.2856,75.4602,India,IN,IND,Punjab,,12071,1356585688
Khānpur,Khanpur,25.8572,85.933,India,IN,IND,Bihār,,12066,1356667678
Bishnāh,Bishnah,32.6106,74.8556,India,IN,IND,Jammu and Kashmīr,,12063,1356036048
Bharokhara,Bharokhara,25.8655,85.6834,India,IN,IND,Bihār,,12062,1356790417
Pharkia,Pharkia,25.9384,87.4034,India,IN,IND,Bihār,,12062,1356487358
Nāttarampalli,Nattarampalli,12.592,78.5116,India,IN,IND,Tamil Nādu,,12056,1356088086
Trimbak,Trimbak,19.93,73.53,India,IN,IND,Mahārāshtra,,12056,1356032148
Chalgeri,Chalgeri,14.5652,75.7166,India,IN,IND,Karnātaka,,12054,1356543168
Bangāwān,Bangawan,26.0427,87.4202,India,IN,IND,Bihār,,12051,1356041297
Goner,Goner,26.7795,75.9123,India,IN,IND,Rājasthān,,12049,1356073325
Sarmastpur,Sarmastpur,25.949,85.5751,India,IN,IND,Bihār,,12043,1356590671
Vilāngurichchi,Vilangurichchi,11.0709,77.0178,India,IN,IND,Tamil Nādu,,12043,1356160164
Manne Ekeli,Manne Ekeli,17.72,77.36,India,IN,IND,Karnātaka,,12039,1356494614
Bāgra,Bagra,25.2,72.5833,India,IN,IND,Rājasthān,,12039,1356165295
Pittalavānipālem,Pittalavanipalem,15.9686,80.6054,India,IN,IND,Andhra Pradesh,,12036,1356781905
Mettuppālaiyam,Mettuppalaiyam,11.4503,77.5682,India,IN,IND,Tamil Nādu,,12031,1356167377
Kārvetnagar,Karvetnagar,13.4167,79.45,India,IN,IND,Andhra Pradesh,,12031,1356243834
Paramanandal,Paramanandal,12.3585,78.7664,India,IN,IND,Tamil Nādu,,12031,1356416905
Sabaur,Sabaur,25.2428,87.0446,India,IN,IND,Bihār,,12030,1356113035
Edamon,Edamon,9,76.9667,India,IN,IND,Kerala,,12029,1356160466
Gulni,Gulni,24.9309,85.803,India,IN,IND,Bihār,,12026,1356239988
Chudamani,Chudamani,21.1379,86.7794,India,IN,IND,Odisha,,12023,1356059558
Utehia,Utehia,26.4484,81.3651,India,IN,IND,Uttar Pradesh,,12022,1356895004
Kumarkhāli,Kumarkhali,22.3598,88.799,India,IN,IND,West Bengal,,12021,1356025767
Velivennu,Velivennu,16.5034,81.4116,India,IN,IND,Andhra Pradesh,,12018,1356592217
Balha,Balha,25.5468,86.5683,India,IN,IND,Bihār,,12015,1356343603
Sahtāh,Sahtah,25.8567,85.2407,India,IN,IND,Bihār,,12012,1356965220
Kulasekarapatnam,Kulasekarapatnam,8.4,78.05,India,IN,IND,Tamil Nādu,,12010,1356276386
Singhbāri,Singhbari,25.3761,87.9485,India,IN,IND,West Bengal,,12003,1356043177
Viyapuram,Viyapuram,9.3167,76.4667,India,IN,IND,Kerala,,12003,1356160834
Basantpur,Basantpur,26.1331,87.4656,India,IN,IND,Bihār,,12002,1356716312
Huvin Hippargi,Huvin Hippargi,16.59,75.96,India,IN,IND,Karnātaka,,12000,1356167462
Tarhāla,Tarhala,20.3936,77.2959,India,IN,IND,Mahārāshtra,,12000,1356125321
Pinneli,Pinneli,16.5689,79.8334,India,IN,IND,Andhra Pradesh,,12000,1356043180
Dahivel,Dahivel,21.0667,74.1667,India,IN,IND,Mahārāshtra,,12000,1356495099
Jai,Jai,28.9833,77.9333,India,IN,IND,Uttar Pradesh,,12000,1356073815
Rāmachandrapuram,Ramachandrapuram,16.5689,81.6645,India,IN,IND,Andhra Pradesh,,12000,1356081546
Sadalgi,Sadalgi,16.42,74.58,India,IN,IND,Karnātaka,,12000,1356698875
Halgar,Halgar,18.0958,76.8881,India,IN,IND,Mahārāshtra,,12000,1356630153
Arni ka Khera,Arni ka Khera,24.9,74.33,India,IN,IND,Rājasthān,,12000,1356188708
Khānda,Khanda,28.9167,76.8833,India,IN,IND,Haryāna,,12000,1356524975
Ārutla,Arutla,17.1346,78.7574,India,IN,IND,Andhra Pradesh,,11997,1356994501
Talen,Talen,23.5695,76.7282,India,IN,IND,Madhya Pradesh,,11997,1356971696
Doranāla,Doranala,15.9,79.1,India,IN,IND,Andhra Pradesh,,11993,1356352522
Mugdampalli,Mugdampalli,17.6167,77.4974,India,IN,IND,Andhra Pradesh,,11992,1356222425
Husepur,Husepur,26.4609,84.1699,India,IN,IND,Bihār,,11986,1356065558
Tundhul,Tundhul,23.3247,85.2447,India,IN,IND,Jhārkhand,,11985,1356192540
Kaviti,Kaviti,19.0167,84.6833,India,IN,IND,Andhra Pradesh,,11984,1356984645
Pāta Putrela,Pata Putrela,17.0173,80.7137,India,IN,IND,Andhra Pradesh,,11981,1356605136
Siruvāchchūr,Siruvachchur,11.638,78.7557,India,IN,IND,Tamil Nādu,,11976,1356246885
Minnāl,Minnal,13.0744,79.559,India,IN,IND,Tamil Nādu,,11976,1356804836
Rāsingapuram,Rasingapuram,9.9448,77.3362,India,IN,IND,Tamil Nādu,,11973,1356251389
Hathauri,Hathauri,25.9593,85.9747,India,IN,IND,Bihār,,11973,1356107222
Marauatpur,Marauatpur,25.6165,85.4685,India,IN,IND,Bihār,,11971,1356673491
Mālthone,Malthone,24.3055,78.5283,India,IN,IND,Madhya Pradesh,,11968,1356110848
Tetagunta,Tetagunta,17.314,82.443,India,IN,IND,Andhra Pradesh,,11967,1356069173
Tāran,Taran,26.157,87.543,India,IN,IND,Bihār,,11965,1356054851
Saksohāra,Saksohara,25.3635,85.7013,India,IN,IND,Bihār,,11961,1356102869
Virālippatti,Viralippatti,10.1081,77.7257,India,IN,IND,Tamil Nādu,,11960,1356227809
Awānkh,Awankh,32.1392,75.4611,India,IN,IND,Punjab,,11959,1356237155
Karaund,Karaund,25.9741,86.2343,India,IN,IND,Bihār,,11957,1356190947
Adalaj,Adalaj,23.17,72.58,India,IN,IND,Gujarāt,,11957,1356655981
Pudūr,Pudur,11.2947,77.7467,India,IN,IND,Tamil Nādu,,11956,1356169586
Norīa,Noria,32.521,74.7984,India,IN,IND,Jammu and Kashmīr,,11955,1356669149
Vijayāpati,Vijayapati,8.1913,77.7476,India,IN,IND,Tamil Nādu,,11955,1356541356
Jadayāmpālaiyam,Jadayampalaiyam,11.293,76.9495,India,IN,IND,Tamil Nādu,,11952,1356130975
Sondho Dullāh,Sondho Dullah,25.9016,85.3569,India,IN,IND,Bihār,,11951,1356118415
Konāje,Konaje,12.8162,74.9021,India,IN,IND,Karnātaka,,11951,1356077319
Amarāpuuram,Amarapuuram,14.1333,76.9833,India,IN,IND,Andhra Pradesh,,11950,1356001353
Umri,Umri,26.5106,78.9367,India,IN,IND,Madhya Pradesh,,11947,1356172360
Khem Karan,Khem Karan,31.145,74.545,India,IN,IND,Punjab,,11938,1356049560
Parappukara,Parappukara,10.4064,76.2657,India,IN,IND,Kerala,,11932,1356316614
Dhanauri,Dhanauri,29.7833,76.1833,India,IN,IND,Haryāna,,11929,1356453084
Chaital,Chaital,22.5106,88.7996,India,IN,IND,West Bengal,,11927,1356876532
Pedda Adsarlapalli,Pedda Adsarlapalli,16.7086,79.0286,India,IN,IND,Andhra Pradesh,,11925,1356861679
Mullurkara,Mullurkara,10.7,76.2667,India,IN,IND,Kerala,,11922,1356420609
Mandasa,Mandasa,18.8683,84.463,India,IN,IND,Andhra Pradesh,,11918,1356702904
Bilauri,Bilauri,25.7703,87.5163,India,IN,IND,Bihār,,11916,1356606737
Hātod,Hatod,22.7938,75.7393,India,IN,IND,Madhya Pradesh,,11916,1356126953
Paramankurichi,Paramankurichi,8.4785,78.0465,India,IN,IND,Tamil Nādu,,11913,1356232090
Edattala,Edattala,9.8678,76.4361,India,IN,IND,Kerala,,11912,1356735065
Bairo,Bairo,26.0144,86.51,India,IN,IND,Bihār,,11910,1356258965
Kotla,Kotla,32.7522,74.747,India,IN,IND,Jammu and Kashmīr,,11909,1356389510
Tanakallu,Tanakallu,13.92,78.18,India,IN,IND,Andhra Pradesh,,11908,1356904942
Kirikera,Kirikera,13.769,77.4841,India,IN,IND,Andhra Pradesh,,11907,1356812667
Mamarappatti,Mamarappatti,11.4845,78.0374,India,IN,IND,Tamil Nādu,,11907,1356237818
Chāndpura,Chandpura,25.4966,86.2104,India,IN,IND,Bihār,,11905,1356083824
Ambātturai,Ambatturai,10.2603,77.9303,India,IN,IND,Tamil Nādu,,11902,1356286270
Ajjanahalli,Ajjanahalli,12.0376,77.8138,India,IN,IND,Tamil Nādu,,11899,1356313296
Chinna Orampādu,Chinna Orampadu,14.0613,79.2671,India,IN,IND,Andhra Pradesh,,11899,1356523957
Bhansia,Bhansia,26.0992,87.5316,India,IN,IND,Bihār,,11898,1356903244
Enamadala,Enamadala,16.2281,80.3306,India,IN,IND,Andhra Pradesh,,11897,1356945614
Belūr,Belur,11.7075,78.4144,India,IN,IND,Tamil Nādu,,11895,1356003397
Gundugolanu,Gundugolanu,16.7833,81.2333,India,IN,IND,Andhra Pradesh,,11895,1356974157
Shamshernagar,Shamshernagar,25.0796,84.454,India,IN,IND,Bihār,,11890,1356617078
Pakra,Pakra,25.3711,87.0807,India,IN,IND,Bihār,,11889,1356044870
Nagar,Nagar,24.0917,87.9881,India,IN,IND,West Bengal,,11882,1356675788
Mayilādi,Mayiladi,8.155,77.5056,India,IN,IND,Tamil Nādu,,11881,1356204802
Mangalampudūr,Mangalampudur,10.8167,76.65,India,IN,IND,Tamil Nādu,,11879,1356159456
Kamlāpur,Kamlapur,17.5786,76.9887,India,IN,IND,Karnātaka,,11878,1356369488
Puliyampatti,Puliyampatti,11.6653,77.8041,India,IN,IND,Tamil Nādu,,11878,1356168414
Prattipādu,Prattipadu,17.2333,82.2,India,IN,IND,Andhra Pradesh,,11876,1356067201
Mehsāri,Mehsari,25.7554,85.8477,India,IN,IND,Bihār,,11869,1356095450
Rudrāngi,Rudrangi,18.6262,78.7022,India,IN,IND,Andhra Pradesh,,11866,1356897262
Merāl,Meral,24.1876,83.7076,India,IN,IND,Jhārkhand,,11861,1356067094
Malar,Malar,26.2237,86.6909,India,IN,IND,Bihār,,11860,1356254961
Khajuri,Khajuri,25.9144,86.6772,India,IN,IND,Bihār,,11854,1356544502
Chainpur,Chainpur,25.0345,83.5066,India,IN,IND,Bihār,,11852,1356854153
Āvadattūr,Avadattur,11.7014,77.8638,India,IN,IND,Tamil Nādu,,11848,1356168388
Pedda Vegi,Pedda Vegi,16.7708,81.1039,India,IN,IND,Andhra Pradesh,,11846,1356351364
Dendulūru,Denduluru,16.4527,81.0951,India,IN,IND,Andhra Pradesh,,11846,1356619160
Vellallūr,Vellallur,8.7639,76.8345,India,IN,IND,Kerala,,11842,1356162485
Bībīpet,Bibipet,18.2101,78.5221,India,IN,IND,Andhra Pradesh,,11840,1356383882
Kālipatnam,Kalipatnam,16.3904,81.5295,India,IN,IND,Andhra Pradesh,,11839,1356970385
Angalakurichchi,Angalakurichchi,10.5282,76.9962,India,IN,IND,Tamil Nādu,,11837,1356162956
Chero,Chero,25.2463,85.8169,India,IN,IND,Bihār,,11836,1356177404
Lahra Muhabbat,Lahra Muhabbat,30.2421,75.1666,India,IN,IND,Punjab,,11835,1356039698
Guābāri,Guabari,26.2262,87.9181,India,IN,IND,Bihār,,11835,1356968267
Itāmāti,Itamati,20.1333,85.15,India,IN,IND,Odisha,,11835,1356035819
Sirsia Hanumānganj,Sirsia Hanumanganj,26.1381,87.1133,India,IN,IND,Bihār,,11835,1356034616
Bataredh,Bataredh,26.425,84.6061,India,IN,IND,Bihār,,11833,1356465927
Ratanpur,Ratanpur,24.8996,86.2888,India,IN,IND,Bihār,,11831,1356259061
Premnagar,Premnagar,30.3331,77.9608,India,IN,IND,Uttarākhand,,11830,1356476858
Korahia,Korahia,26.5325,86.1552,India,IN,IND,Bihār,,11828,1356635280
Rasūlpur,Rasulpur,25.9938,85.8935,India,IN,IND,Bihār,,11825,1356027790
Barokhar,Barokhar,24.9167,81.9667,India,IN,IND,Uttar Pradesh,,11815,1356633266
Wargal,Wargal,17.7751,78.6181,India,IN,IND,Andhra Pradesh,,11814,1356342591
Tīkar,Tikar,24.4194,81.3776,India,IN,IND,Madhya Pradesh,,11812,1356112388
Holalu,Holalu,14.8406,75.7144,India,IN,IND,Karnātaka,,11812,1356365780
Parsa,Parsa,25.7721,86.1754,India,IN,IND,Bihār,,11804,1356307849
Kākalūr,Kakalur,13.1394,79.9287,India,IN,IND,Tamil Nādu,,11803,1356069257
Thogapalle,Thogapalle,17.1279,80.6355,India,IN,IND,Andhra Pradesh,,11802,1356639219
Beladi,Beladi,13.1464,74.9399,India,IN,IND,Karnātaka,,11798,1356225777
Srīrāmpuram,Srirampuram,10.4346,77.8075,India,IN,IND,Tamil Nādu,,11791,1356246673
Biknūr,Biknur,18.215,78.4367,India,IN,IND,Andhra Pradesh,,11787,1356034364
Vegarai,Vegarai,11.0903,77.9679,India,IN,IND,Tamil Nādu,,11784,1356167524
Roda,Roda,30.682,75.0195,India,IN,IND,Punjab,,11784,1356068484
Sahasmal,Sahasmal,26.2461,87.4983,India,IN,IND,Bihār,,11775,1356054732
Khānsāhibpuram,Khansahibpuram,9.6304,77.6028,India,IN,IND,Tamil Nādu,,11774,1356216840
Sīpālakottai,Sipalakottai,9.8493,77.4517,India,IN,IND,Tamil Nādu,,11767,1356243272
Kotha Gurū,Kotha Guru,30.4419,75.0948,India,IN,IND,Punjab,,11767,1356858408
Owk,Owk,15.2167,78.1167,India,IN,IND,Andhra Pradesh,,11760,1356075190
Jaitwār,Jaitwar,24.732,80.8602,India,IN,IND,Madhya Pradesh,,11758,1356002068
Kornepādu,Kornepadu,16.2444,80.3857,India,IN,IND,Andhra Pradesh,,11758,1356305623
Annakāttumūla,Annakattumula,9.8575,76.4009,India,IN,IND,Kerala,,11757,1356510384
Pastpār,Pastpar,25.8275,86.8327,India,IN,IND,Bihār,,11757,1356823857
Sher Muhammadpuram,Sher Muhammadpuram,18.2997,83.8331,India,IN,IND,Andhra Pradesh,,11756,1356075910
Agadi,Agadi,14.819,75.469,India,IN,IND,Karnātaka,,11751,1356106376
Rājāram,Rajaram,18.987,79.0844,India,IN,IND,Andhra Pradesh,,11750,1356976999
Tiruvādānai,Tiruvadanai,9.7841,78.9172,India,IN,IND,Tamil Nādu,,11750,1356227524
Sāmalpatti,Samalpatti,12.3167,78.5,India,IN,IND,Tamil Nādu,,11750,1356938262
Padinjāremuri,Padinjaremuri,10.2661,76.1461,India,IN,IND,Kerala,,11749,1356551238
Murukondapādu,Murukondapadu,15.9174,80.4131,India,IN,IND,Andhra Pradesh,,11749,1356038570
Ganapavaram,Ganapavaram,16.7,81.4667,India,IN,IND,Andhra Pradesh,,11749,1356250211
Abhia,Abhia,25.3499,87.1427,India,IN,IND,Bihār,,11748,1356693138
Chināval,Chinaval,21.1964,75.9261,India,IN,IND,Mahārāshtra,,11747,1356053339
Konand,Konand,25.1729,85.6842,India,IN,IND,Bihār,,11745,1356793391
Chāltābāria,Chaltabaria,22.2347,88.5014,India,IN,IND,West Bengal,,11738,1356650026
Vengavasal,Vengavasal,12.8991,80.169,India,IN,IND,Tamil Nādu,,11737,1356085459
Chintapalle,Chintapalle,16.8936,80.1387,India,IN,IND,Andhra Pradesh,,11734,1356963155
Dināra,Dinara,25.247,84.063,India,IN,IND,Bihār,,11733,1356483718
Hardiyā,Hardiya,26.9443,84.8542,India,IN,IND,Bihār,,11729,1356623387
Cossimbāzār,Cossimbazar,24.12,88.28,India,IN,IND,West Bengal,,11724,1356094914
Baghauni,Baghauni,25.9338,86.0594,India,IN,IND,Bihār,,11722,1356433257
Nellipoyil,Nellipoyil,11.4403,76.0406,India,IN,IND,Kerala,,11721,1356798094
Chūndal,Chundal,10.6175,76.0947,India,IN,IND,Kerala,,11719,1356026211
Auta,Auta,25.3882,85.9558,India,IN,IND,Bihār,,11716,1356703956
Nandimandalam,Nandimandalam,14.4052,78.5246,India,IN,IND,Andhra Pradesh,,11711,1356639188
Sindalakkundu,Sindalakkundu,10.3665,77.9046,India,IN,IND,Tamil Nādu,,11707,1356250198
Bithān,Bithan,25.6954,86.2789,India,IN,IND,Bihār,,11704,1356628791
Semri,Semri,25.3404,84.197,India,IN,IND,Bihār,,11703,1356368035
Rattihalli,Rattihalli,14.4167,75.5,India,IN,IND,Karnātaka,,11702,1356898380
Chakai,Chakai,26.0884,87.6154,India,IN,IND,Bihār,,11700,1356309912
Sengurichchi,Sengurichchi,10.3756,78.1658,India,IN,IND,Tamil Nādu,,11697,1356217443
Ūjhāna,Ujhana,29.7155,76.1341,India,IN,IND,Haryāna,,11696,1356154314
Olhanpur,Olhanpur,25.8855,84.8186,India,IN,IND,Bihār,,11695,1356064436
Tibbar,Tibbar,31.9697,75.4159,India,IN,IND,Punjab,,11692,1356090416
Vellār,Vellar,11.8938,77.9698,India,IN,IND,Tamil Nādu,,11691,1356169162
Barkāgaon,Barkagaon,23.8553,85.215,India,IN,IND,Jhārkhand,,11689,1356112405
Mallikkundam,Mallikkundam,11.8715,77.9227,India,IN,IND,Tamil Nādu,,11684,1356169320
Maliāl,Malial,18.7,78.9667,India,IN,IND,Andhra Pradesh,,11684,1356804328
Venkidanga,Venkidanga,10.5167,76.0833,India,IN,IND,Kerala,,11680,1356113771
Tirodi,Tirodi,21.6852,79.7191,India,IN,IND,Madhya Pradesh,,11680,1356870284
Sothgaon,Sothgaon,26.6046,85.9473,India,IN,IND,Bihār,,11678,1356360652
Vilandai,Vilandai,11.3267,79.3856,India,IN,IND,Tamil Nādu,,11675,1356171478
Bokākhāt,Bokakhat,26.6402,93.6005,India,IN,IND,Assam,,11674,1356155935
Talakād,Talakad,12.1887,77.0289,India,IN,IND,Karnātaka,,11671,1356235838
Kautālam,Kautalam,15.7711,77.1239,India,IN,IND,Andhra Pradesh,,11670,1356642546
Nellipāka,Nellipaka,17.7679,80.8567,India,IN,IND,Andhra Pradesh,,11668,1356878549
Keolāri,Keolari,22.3697,79.906,India,IN,IND,Madhya Pradesh,,11668,1356293927
Kāranchedu,Karanchedu,15.8823,80.317,India,IN,IND,Andhra Pradesh,,11667,1356913774
Bayyanagūdem,Bayyanagudem,17.125,81.3628,India,IN,IND,Andhra Pradesh,,11666,1356678763
Elavalli,Elavalli,10.5667,76.0833,India,IN,IND,Kerala,,11665,1356537420
Chittāttukara,Chittattukara,10.5667,76.0833,India,IN,IND,Kerala,,11665,1356033963
Narasāpuram,Narasapuram,17.1016,81.0765,India,IN,IND,Andhra Pradesh,,11663,1356951411
Bagaura,Bagaura,26.0388,84.4624,India,IN,IND,Bihār,,11658,1356073341
Bhainsahi,Bhainsahi,26.4404,84.5443,India,IN,IND,Bihār,,11656,1356844310
Allūr,Allur,14.68,80.06,India,IN,IND,Andhra Pradesh,,11656,1356190180
Nandavaram,Nandavaram,15.8535,77.4843,India,IN,IND,Andhra Pradesh,,11651,1356500526
Panamaram,Panamaram,11.739,76.073,India,IN,IND,Kerala,,11651,1356548091
Sukurhutu,Sukurhutu,23.4433,85.2917,India,IN,IND,Jhārkhand,,11650,1356177695
Lakri,Lakri,26.2323,84.6933,India,IN,IND,Bihār,,11647,1356122530
Samesi,Samesi,26.6145,81.1017,India,IN,IND,Uttar Pradesh,,11646,1356756314
Fatehābād,Fatehabad,26.0652,84.9722,India,IN,IND,Bihār,,11645,1356317360
Kāttakampāla,Kattakampala,10.6833,76.0333,India,IN,IND,Kerala,,11642,1356834134
Isāpur,Isapur,25.4122,86.9893,India,IN,IND,Bihār,,11642,1356083007
Kizhakkanela,Kizhakkanela,8.652,76.8701,India,IN,IND,Kerala,,11638,1356162337
Dhanaura,Dhanaura,25.1905,87.2595,India,IN,IND,Bihār,,11637,1356815392
Kunkalagunta,Kunkalagunta,16.2969,79.8866,India,IN,IND,Andhra Pradesh,,11637,1356256201
Sonāda,Sonada,26.962,88.2684,India,IN,IND,West Bengal,,11635,1356109145
Karmauli,Karmauli,26.4502,86.1033,India,IN,IND,Bihār,,11634,1356908596
Siur,Siur,24.8166,85.6728,India,IN,IND,Bihār,,11634,1356925006
Dammapeta,Dammapeta,17.2667,81.0167,India,IN,IND,Andhra Pradesh,,11629,1356795204
Pongode,Pongode,16.9246,79.7343,India,IN,IND,Andhra Pradesh,,11626,1356059962
